,ADMINISTERING_IC,APPLICATION_TYPE,BUDGET_START,BUDGET_END,CORE_PROJECT_NUM,FY,SUPPORT_YEAR,TOTAL_COST,PMID,PubDate,PubTypeList,FullJournalName,GRID,GR_Star_year,GR_End_year,GR_Total_year,Pub_year,time_to_pub
23411,AI,1,8/30/10,8/29/11,R56AI090817,2010,1,1046974.0,22052686,2012 Feb,['Journal Article'],The Journal of antimicrobial chemotherapy,R56AI090817,2010,2011,1,2012,2
23412,AI,1,8/30/10,8/29/11,R56AI090817,2010,1,1046974.0,22052686,2012 Feb,['Journal Article'],The Journal of antimicrobial chemotherapy,R56AI090817,2010,2011,1,2012,2
23413,AI,1,8/30/10,8/29/11,R56AI090817,2010,1,1046974.0,22052686,2012 Feb,['Journal Article'],The Journal of antimicrobial chemotherapy,R56AI090817,2010,2011,1,2012,2
23414,AI,1,9/15/10,1/20/11,R56AI091550,2010,1,606075.0,23315326,2013 Apr 15,['Journal Article'],The Journal of infectious diseases,R56AI091550,2010,2011,1,2013,3
23415,AI,1,9/15/10,1/20/11,R56AI091550,2010,1,606075.0,23315326,2013 Apr 15,['Journal Article'],The Journal of infectious diseases,R56AI091550,2010,2011,1,2013,3
23416,AI,1,9/15/10,1/20/11,R56AI091550,2010,1,606075.0,23315326,2013 Apr 15,['Journal Article'],The Journal of infectious diseases,R56AI091550,2010,2011,1,2013,3
23417,AI,1,9/15/10,1/20/11,R56AI091550,2010,1,606075.0,23315326,2013 Apr 15,['Journal Article'],The Journal of infectious diseases,R56AI091550,2010,2011,1,2013,3
23418,DC,1,8/1/10,7/31/12,R56DC010164,2010,1,420446.0,24342740,2014 Mar,['Journal Article'],Hearing research,R56DC010164,2010,2012,2,2014,4
23419,DC,1,8/1/10,7/31/12,R56DC010164,2010,1,420446.0,24342740,2014 Mar,['Journal Article'],Hearing research,R56DC010164,2010,2012,2,2014,4
23420,DC,1,8/1/10,7/31/12,R56DC010164,2010,1,420446.0,24342740,2014 Mar,['Journal Article'],Hearing research,R56DC010164,2010,2012,2,2014,4
23421,DC,1,8/1/10,7/31/12,R56DC010164,2010,1,420446.0,24342740,2014 Mar,['Journal Article'],Hearing research,R56DC010164,2010,2012,2,2014,4
23422,DE,1,9/1/10,8/31/12,R56DE020142,2010,1,203416.0,21531453,2011 Aug,"['Journal Article', 'Randomized Controlled Trial']",Dental materials : official publication of the Academy of Dental Materials,R56DE020142,2010,2012,2,2011,1
23423,DE,1,9/1/10,8/31/12,R56DE020142,2010,1,203416.0,21531453,2011 Aug,"['Journal Article', 'Randomized Controlled Trial']",Dental materials : official publication of the Academy of Dental Materials,R56DE020142,2010,2012,2,2011,1
23424,DE,1,9/1/10,8/31/12,R56DE020142,2010,1,203416.0,21531453,2011 Aug,"['Journal Article', 'Randomized Controlled Trial']",Dental materials : official publication of the Academy of Dental Materials,R56DE020142,2010,2012,2,2011,1
23425,DE,1,9/1/10,8/31/12,R56DE020142,2010,1,203416.0,21531453,2011 Aug,"['Journal Article', 'Randomized Controlled Trial']",Dental materials : official publication of the Academy of Dental Materials,R56DE020142,2010,2012,2,2011,1
23426,DE,1,9/1/10,2/29/12,R56DE020831,2010,1,308621.0,22687514,2012 Sep,['Journal Article'],Antimicrobial agents and chemotherapy,R56DE020831,2010,2012,2,2012,2
23427,DE,1,9/1/10,2/29/12,R56DE020831,2010,1,308621.0,22687514,2012 Sep,['Journal Article'],Antimicrobial agents and chemotherapy,R56DE020831,2010,2012,2,2012,2
23428,DE,1,9/1/10,2/29/12,R56DE020831,2010,1,308621.0,22687514,2012 Sep,['Journal Article'],Antimicrobial agents and chemotherapy,R56DE020831,2010,2012,2,2012,2
23429,DE,1,9/1/10,2/29/12,R56DE020831,2010,1,308621.0,22687514,2012 Sep,['Journal Article'],Antimicrobial agents and chemotherapy,R56DE020831,2010,2012,2,2012,2
23430,DE,1,9/13/10,8/31/12,R56DE021570,2010,1,339344.0,26146997,2015,['Journal Article'],PloS one,R56DE021570,2010,2012,2,2015,5
23431,DE,1,9/13/10,8/31/12,R56DE021570,2010,1,339344.0,26146997,2015,['Journal Article'],PloS one,R56DE021570,2010,2012,2,2015,5
23432,DE,1,9/13/10,8/31/12,R56DE021570,2010,1,339344.0,26146997,2015,['Journal Article'],PloS one,R56DE021570,2010,2012,2,2015,5
23433,DE,1,9/13/10,8/31/12,R56DE021570,2010,1,339344.0,26146997,2015,['Journal Article'],PloS one,R56DE021570,2010,2012,2,2015,5
23434,DE,1,9/13/10,8/31/12,R56DE021570,2010,1,339344.0,26146997,2015,['Journal Article'],PloS one,R56DE021570,2010,2012,2,2015,5
23435,DE,1,9/13/10,8/31/12,R56DE021570,2010,1,339344.0,26146997,2015,['Journal Article'],PloS one,R56DE021570,2010,2012,2,2015,5
23436,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22271086,2012 Aug,['Journal Article'],Journal of orthopaedic research : official publication of the Orthopaedic Research Society,R56DK071920,2010,2011,1,2012,2
23437,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22271086,2012 Aug,['Journal Article'],Journal of orthopaedic research : official publication of the Orthopaedic Research Society,R56DK071920,2010,2011,1,2012,2
23438,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22271086,2012 Aug,['Journal Article'],Journal of orthopaedic research : official publication of the Orthopaedic Research Society,R56DK071920,2010,2011,1,2012,2
23439,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22271086,2012 Aug,['Journal Article'],Journal of orthopaedic research : official publication of the Orthopaedic Research Society,R56DK071920,2010,2011,1,2012,2
23440,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22194042,2013 Jan,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2013,3
23441,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22194042,2013 Jan,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2013,3
23442,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22194042,2013 Jan,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2013,3
23443,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,22194042,2013 Jan,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2013,3
23444,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,21830118,2012 Feb,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2012,2
23445,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,21830118,2012 Feb,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2012,2
23446,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,21830118,2012 Feb,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2012,2
23447,DK,1,4/12/10,9/30/11,R56DK071920,2010,1,225000.0,21830118,2012 Feb,['Journal Article'],Amino acids,R56DK071920,2010,2011,1,2012,2
23448,DK,1,2/19/10,1/31/11,R56DK079864,2010,1,227250.0,21889980,2012 Jan,['Journal Article'],Neurobiology of disease,R56DK079864,2010,2011,1,2012,2
23449,DK,1,2/19/10,1/31/11,R56DK079864,2010,1,227250.0,21889980,2012 Jan,['Journal Article'],Neurobiology of disease,R56DK079864,2010,2011,1,2012,2
23450,DK,1,2/19/10,1/31/11,R56DK079864,2010,1,227250.0,21889980,2012 Jan,['Journal Article'],Neurobiology of disease,R56DK079864,2010,2011,1,2012,2
23451,DK,1,2/19/10,1/31/11,R56DK079864,2010,1,227250.0,21889980,2012 Jan,['Journal Article'],Neurobiology of disease,R56DK079864,2010,2011,1,2012,2
23452,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,25402489,2014,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2014,4
23453,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,25402489,2014,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2014,4
23454,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,25402489,2014,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2014,4
23455,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,25402489,2014,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2014,4
23456,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24956127,2014 Sep,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2014,4
23457,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24956127,2014 Sep,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2014,4
23458,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24956127,2014 Sep,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2014,4
23459,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24956127,2014 Sep,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2014,4
23460,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24746618,2014 Jul,['Journal Article'],Free radical biology & medicine,R56DK084317,2010,2011,1,2014,4
23461,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24746618,2014 Jul,['Journal Article'],Free radical biology & medicine,R56DK084317,2010,2011,1,2014,4
23462,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24746618,2014 Jul,['Journal Article'],Free radical biology & medicine,R56DK084317,2010,2011,1,2014,4
23463,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24746618,2014 Jul,['Journal Article'],Free radical biology & medicine,R56DK084317,2010,2011,1,2014,4
23464,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24606867,2014 Mar 10,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2014,4
23465,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24606867,2014 Mar 10,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2014,4
23466,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24606867,2014 Mar 10,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2014,4
23467,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,24606867,2014 Mar 10,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2014,4
23468,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23937695,2013 Aug 12,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2013,3
23469,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23937695,2013 Aug 12,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2013,3
23470,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23937695,2013 Aug 12,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2013,3
23471,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23937695,2013 Aug 12,['Journal Article'],Cell communication and signaling : CCS,R56DK084317,2010,2011,1,2013,3
23472,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23640882,2013 Jun 14,['Journal Article'],The Journal of biological chemistry,R56DK084317,2010,2011,1,2013,3
23473,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23640882,2013 Jun 14,['Journal Article'],The Journal of biological chemistry,R56DK084317,2010,2011,1,2013,3
23474,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23640882,2013 Jun 14,['Journal Article'],The Journal of biological chemistry,R56DK084317,2010,2011,1,2013,3
23475,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,23640882,2013 Jun 14,['Journal Article'],The Journal of biological chemistry,R56DK084317,2010,2011,1,2013,3
23476,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22619361,2012 Jul,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2012,2
23477,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22619361,2012 Jul,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2012,2
23478,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22619361,2012 Jul,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2012,2
23479,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22619361,2012 Jul,['Journal Article'],Endocrinology,R56DK084317,2010,2011,1,2012,2
23480,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22509299,2012,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2012,2
23481,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22509299,2012,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2012,2
23482,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22509299,2012,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2012,2
23483,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,22509299,2012,['Journal Article'],PloS one,R56DK084317,2010,2011,1,2012,2
23484,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,21353259,2011 Aug,['Journal Article'],Metabolism: clinical and experimental,R56DK084317,2010,2011,1,2011,1
23485,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,21353259,2011 Aug,['Journal Article'],Metabolism: clinical and experimental,R56DK084317,2010,2011,1,2011,1
23486,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,21353259,2011 Aug,['Journal Article'],Metabolism: clinical and experimental,R56DK084317,2010,2011,1,2011,1
23487,DK,1,7/1/10,6/30/11,R56DK084317,2010,1,229500.0,21353259,2011 Aug,['Journal Article'],Metabolism: clinical and experimental,R56DK084317,2010,2011,1,2011,1
23488,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,22170165,2012 Oct,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23489,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,22170165,2012 Oct,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23490,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,22170165,2012 Oct,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23491,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,22170165,2012 Oct,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23492,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,21327972,2012 Feb,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23493,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,21327972,2012 Feb,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23494,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,21327972,2012 Feb,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23495,DK,1,8/23/10,7/31/12,R56DK084510,2010,1,505233.0,21327972,2012 Feb,['Journal Article'],Molecular imaging and biology : MIB : the official publication of the Academy of Molecular Imaging,R56DK084510,2010,2012,2,2012,2
23496,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21705622,2011 Aug 1,['Journal Article'],"Journal of immunology (Baltimore, Md. : 1950)",R56DK084987,2010,2011,1,2011,1
23497,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21705622,2011 Aug 1,['Journal Article'],"Journal of immunology (Baltimore, Md. : 1950)",R56DK084987,2010,2011,1,2011,1
23498,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21705622,2011 Aug 1,['Journal Article'],"Journal of immunology (Baltimore, Md. : 1950)",R56DK084987,2010,2011,1,2011,1
23499,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21705622,2011 Aug 1,['Journal Article'],"Journal of immunology (Baltimore, Md. : 1950)",R56DK084987,2010,2011,1,2011,1
23500,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21030610,2011 Jan,['Journal Article'],American journal of physiology. Gastrointestinal and liver physiology,R56DK084987,2010,2011,1,2011,1
23501,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21030610,2011 Jan,['Journal Article'],American journal of physiology. Gastrointestinal and liver physiology,R56DK084987,2010,2011,1,2011,1
23502,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21030610,2011 Jan,['Journal Article'],American journal of physiology. Gastrointestinal and liver physiology,R56DK084987,2010,2011,1,2011,1
23503,DK,1,8/1/10,8/15/11,R56DK084987,2010,1,124269.0,21030610,2011 Jan,['Journal Article'],American journal of physiology. Gastrointestinal and liver physiology,R56DK084987,2010,2011,1,2011,1
23504,DK,1,7/28/10,7/31/11,R56DK087696,2010,1,441361.0,21953442,2012 Jan,['Journal Article'],"Hepatology (Baltimore, Md.)",R56DK087696,2010,2011,1,2012,2
23505,DK,1,7/28/10,7/31/11,R56DK087696,2010,1,441361.0,21953442,2012 Jan,['Journal Article'],"Hepatology (Baltimore, Md.)",R56DK087696,2010,2011,1,2012,2
23506,DK,1,7/28/10,7/31/11,R56DK087696,2010,1,441361.0,21953442,2012 Jan,['Journal Article'],"Hepatology (Baltimore, Md.)",R56DK087696,2010,2011,1,2012,2
23507,DK,1,7/28/10,7/31/11,R56DK087696,2010,1,441361.0,21953442,2012 Jan,['Journal Article'],"Hepatology (Baltimore, Md.)",R56DK087696,2010,2011,1,2012,2
23508,DK,1,5/1/10,10/31/11,R56DK087864,2010,1,207732.0,22279028,2012 Mar,['Journal Article'],Diabetes care,R56DK087864,2010,2011,1,2012,2
23509,DK,1,5/1/10,10/31/11,R56DK087864,2010,1,207732.0,22279028,2012 Mar,['Journal Article'],Diabetes care,R56DK087864,2010,2011,1,2012,2
23510,DK,1,5/1/10,10/31/11,R56DK087864,2010,1,207732.0,22279028,2012 Mar,['Journal Article'],Diabetes care,R56DK087864,2010,2011,1,2012,2
23511,DK,1,5/1/10,10/31/11,R56DK087864,2010,1,207732.0,22279028,2012 Mar,['Journal Article'],Diabetes care,R56DK087864,2010,2011,1,2012,2
23512,DK,1,9/30/10,8/31/12,R56DK088093,2010,1,233013.0,22115979,2012 Jan 15,['Journal Article'],Toxicology and applied pharmacology,R56DK088093,2010,2012,2,2012,2
23513,DK,1,9/30/10,8/31/12,R56DK088093,2010,1,233013.0,22115979,2012 Jan 15,['Journal Article'],Toxicology and applied pharmacology,R56DK088093,2010,2012,2,2012,2
23514,DK,1,9/30/10,8/31/12,R56DK088093,2010,1,233013.0,22115979,2012 Jan 15,['Journal Article'],Toxicology and applied pharmacology,R56DK088093,2010,2012,2,2012,2
23515,DK,1,9/30/10,8/31/12,R56DK088093,2010,1,233013.0,22115979,2012 Jan 15,['Journal Article'],Toxicology and applied pharmacology,R56DK088093,2010,2012,2,2012,2
23516,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23906926,2013 Oct,"['Journal Article', 'Review']",Current opinion in biotechnology,R56DK088251,2010,2011,1,2013,3
23517,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23906926,2013 Oct,"['Journal Article', 'Review']",Current opinion in biotechnology,R56DK088251,2010,2011,1,2013,3
23518,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23906926,2013 Oct,"['Journal Article', 'Review']",Current opinion in biotechnology,R56DK088251,2010,2011,1,2013,3
23519,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23906926,2013 Oct,"['Journal Article', 'Review']",Current opinion in biotechnology,R56DK088251,2010,2011,1,2013,3
23520,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23838354,2013 Jul 9,['Journal Article'],Stem cell research & therapy,R56DK088251,2010,2011,1,2013,3
23521,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23838354,2013 Jul 9,['Journal Article'],Stem cell research & therapy,R56DK088251,2010,2011,1,2013,3
23522,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23838354,2013 Jul 9,['Journal Article'],Stem cell research & therapy,R56DK088251,2010,2011,1,2013,3
23523,DK,1,5/1/10,10/30/11,R56DK088251,2010,1,205298.0,23838354,2013 Jul 9,['Journal Article'],Stem cell research & therapy,R56DK088251,2010,2011,1,2013,3
23524,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22118191,2012 Jan,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23525,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22118191,2012 Jan,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23526,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22118191,2012 Jan,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23527,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22118191,2012 Jan,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23528,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22118191,2012 Jan,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23529,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22118191,2012 Jan,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23530,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22712685,2012 Aug,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23531,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22712685,2012 Aug,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23532,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22712685,2012 Aug,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23533,DK,1,8/15/10,7/31/11,R56DK088515,2010,1,384624.0,22712685,2012 Aug,['Journal Article'],The European journal of neuroscience,R56DK088515,2010,2011,1,2012,2
23534,DK,1,9/1/10,8/31/13,R56DK088971,2010,1,214512.0,26672636,2016 Feb,['Journal Article'],The Journal of clinical endocrinology and metabolism,R56DK088971,2010,2013,3,2016,6
23535,DK,1,9/1/10,8/31/13,R56DK088971,2010,1,214512.0,26672636,2016 Feb,['Journal Article'],The Journal of clinical endocrinology and metabolism,R56DK088971,2010,2013,3,2016,6
23536,DK,1,9/1/10,8/31/13,R56DK088971,2010,1,214512.0,26672636,2016 Feb,['Journal Article'],The Journal of clinical endocrinology and metabolism,R56DK088971,2010,2013,3,2016,6
23537,DK,1,9/1/10,8/31/13,R56DK088971,2010,1,214512.0,26672636,2016 Feb,['Journal Article'],The Journal of clinical endocrinology and metabolism,R56DK088971,2010,2013,3,2016,6
23538,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22504298,2012 Jul,"['Journal Article', 'Review']",Biochimica et biophysica acta,R56DK089020,2010,2011,1,2012,2
23539,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22504298,2012 Jul,"['Journal Article', 'Review']",Biochimica et biophysica acta,R56DK089020,2010,2011,1,2012,2
23540,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22504298,2012 Jul,"['Journal Article', 'Review']",Biochimica et biophysica acta,R56DK089020,2010,2011,1,2012,2
23541,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22504298,2012 Jul,"['Journal Article', 'Review']",Biochimica et biophysica acta,R56DK089020,2010,2011,1,2012,2
23542,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22260224,2012 Jan 19,['Journal Article'],BMC biotechnology,R56DK089020,2010,2011,1,2012,2
23543,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22260224,2012 Jan 19,['Journal Article'],BMC biotechnology,R56DK089020,2010,2011,1,2012,2
23544,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22260224,2012 Jan 19,['Journal Article'],BMC biotechnology,R56DK089020,2010,2011,1,2012,2
23545,DK,1,7/1/10,6/30/11,R56DK089020,2010,1,222000.0,22260224,2012 Jan 19,['Journal Article'],BMC biotechnology,R56DK089020,2010,2011,1,2012,2
23546,DK,1,7/1/10,6/30/11,R56DK089059,2010,1,277711.0,22315413,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089059,2010,2011,1,2012,2
23547,DK,1,7/1/10,6/30/11,R56DK089059,2010,1,277711.0,22315413,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089059,2010,2011,1,2012,2
23548,DK,1,7/1/10,6/30/11,R56DK089059,2010,1,277711.0,22315413,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089059,2010,2011,1,2012,2
23549,DK,1,7/1/10,6/30/11,R56DK089059,2010,1,277711.0,22315413,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089059,2010,2011,1,2012,2
23550,DK,1,7/1/10,6/30/11,R56DK089059,2010,1,277711.0,22315413,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089059,2010,2011,1,2012,2
23551,DK,1,7/1/10,6/30/11,R56DK089059,2010,1,277711.0,22315413,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089059,2010,2011,1,2012,2
23552,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,24118589,2013 Dec,['Journal Article'],Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society,R56DK089493,2010,2012,2,2013,3
23553,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,24118589,2013 Dec,['Journal Article'],Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society,R56DK089493,2010,2012,2,2013,3
23554,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,24118589,2013 Dec,['Journal Article'],Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society,R56DK089493,2010,2012,2,2013,3
23555,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,24118589,2013 Dec,['Journal Article'],Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society,R56DK089493,2010,2012,2,2013,3
23556,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,23273104,2013 Jan,['Journal Article'],Pain,R56DK089493,2010,2012,2,2013,3
23557,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,23273104,2013 Jan,['Journal Article'],Pain,R56DK089493,2010,2012,2,2013,3
23558,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,23273104,2013 Jan,['Journal Article'],Pain,R56DK089493,2010,2012,2,2013,3
23559,DK,1,8/10/10,6/30/12,R56DK089493,2010,1,542671.0,23273104,2013 Jan,['Journal Article'],Pain,R56DK089493,2010,2012,2,2013,3
23560,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,23933983,2013 Sep,['Journal Article'],Nature medicine,R56DK089600,2010,2011,1,2013,3
23561,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,23933983,2013 Sep,['Journal Article'],Nature medicine,R56DK089600,2010,2011,1,2013,3
23562,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,23933983,2013 Sep,['Journal Article'],Nature medicine,R56DK089600,2010,2011,1,2013,3
